route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SILVER,SV2 NONUIMF,[@12.0.42199629@][4][1246896833000]/96__SV2_NONUIMF,PAR,1,SV2 NONUIMF,SILVER 120
SILVER,SV2 NONUIMF,[@12.0.42199629@][3][1246896590515]/61__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,SILVER 2
SILVER,SV2 NONUIMF,[@12.0.42199629@][4][1248899238250]/0__SV2_NONUIMF,PAR,1,SV2 NONUIMF,SILVER 120
SILVER,SV2 NONUIMF,[@12.0.42199629@][3][1246896590515]/63__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,SILVER 2
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/85__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725784899]/52__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/86__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725754977]/1__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/87__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725754977]/2__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/88__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725784899]/55__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/89__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725754977]/4__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/90__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725754977]/5__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/91__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725754977]/6__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][2][1363728725942]/92__SV2_NONUIMF,Transit Plaza,1,SV2 NONUIMF,[@15.0.67924657@]7
SILVER LIMITED EVENING,SV2 NONUIMF,[@15.0.67924657@][1][1363725754977]/7__SV2_NONUIMF,Lincoln Square,0,SV2 NONUIMF,[@15.0.67924657@]4
